Date/Time,Temp_C,Rel Hum_%,Press_kPa,Hour,Day,Month,DayOfWeek,IsWeekend,Temp_Change,Humidity_Change,Pressure_Change,Temp_Rolling_Mean,Humidity_Rolling_Mean,Pressure_Rolling_Mean,Temp_Rolling_Std,Humidity_Rolling_Std,Pressure_Rolling_Std
2012-03-18 02:00:00,4.3,91,101.71,2,18,3,6,1,-0.9000000000000004,2.0,-0.030000000000001137,7.58,81.7,101.832,2.43985427615835,8.097324661063748,0.09886017061292986
2012-03-18 03:00:00,3.9,90,101.66,3,18,3,6,1,-0.3999999999999999,-1.0,-0.04999999999999716,6.960000000000001,83.8,101.801,2.514933177817691,7.0992957397199,0.09938142012961446
2012-03-18 04:00:00,3.2,94,101.69,4,18,3,6,1,-0.6999999999999997,4.0,0.030000000000001137,6.2700000000000005,85.9,101.775,2.5042408474868245,6.640783086354028,0.08959786703997527
2012-03-18 05:00:00,3.5,92,101.7,5,18,3,6,1,0.2999999999999998,-2.0,0.010000000000005116,5.640000000000001,87.4,101.752,2.3017867456003676,6.077280093375609,0.07345444544689808
2012-03-18 06:00:00,3.6,93,101.72,6,18,3,6,1,0.10000000000000009,1.0,0.01999999999999602,5.07,89.1,101.732,1.9776810213534268,4.771442828607847,0.043919117582924744
2012-03-18 07:00:00,5.1,91,101.78,7,18,3,6,1,1.4999999999999996,-2.0,0.060000000000002274,4.7,90.2,101.72999999999999,1.487727573627862,3.5527766918607626,0.040824829050988075
2012-03-18 08:00:00,8.8,81,101.79,8,18,3,6,1,3.700000000000001,-10.0,0.010000000000005116,4.8100000000000005,90.1,101.732,1.7514755683896874,3.81371792932452,0.04341018826057418
2012-03-18 09:00:00,10.4,77,101.81,9,18,3,6,1,1.5999999999999996,-4.0,0.01999999999999602,5.180000000000001,89.1,101.73499999999999,2.4475838426223477,5.606543795721205,0.04790035954787565
2012-03-18 10:00:00,11.9,70,101.78,10,18,3,6,1,1.5,-7.0,-0.030000000000001137,5.99,86.8,101.738,3.1729586613547256,8.024961059095922,0.04984420171708073
2012-03-18 11:00:00,14.1,65,101.71,11,18,3,6,1,2.1999999999999993,-5.0,-0.07000000000000739,6.880000000000001,84.4,101.735,4.0529276112733035,10.500793620801808,0.050607421505965706
2012-03-18 12:00:00,17.3,57,101.63,12,18,3,6,1,3.200000000000001,-8.0,-0.0799999999999983,8.180000000000001,81.0,101.727,5.086539972209811,13.266499161421763,0.06037843618324636
2012-03-18 13:00:00,20.0,52,101.55,13,18,3,6,1,2.6999999999999993,-5.0,-0.0799999999999983,9.790000000000001,77.2,101.71600000000001,6.039950330921545,15.633297796690348,0.08058122196716877
2012-03-18 14:00:00,21.7,49,101.45,14,18,3,6,1,1.6999999999999993,-3.0,-0.09999999999999432,11.64,72.7,101.692,6.604072817419342,16.700299398513852,0.11679041056700765
2012-03-18 15:00:00,22.2,47,101.39,15,18,3,6,1,0.5,-2.0,-0.060000000000002274,13.51,68.2,101.661,6.690034047413722,16.982343772283045,0.15066150433779504
2012-03-18 16:00:00,22.7,47,101.35,16,18,3,6,1,0.5,0.0,-0.04000000000000625,15.419999999999998,63.6,101.624,6.259002405424554,15.699964614255931,0.17758878843623838
2012-03-18 17:00:00,21.8,50,101.32,17,18,3,6,1,-0.8999999999999986,3.0,-0.030000000000001137,17.09,59.5,101.578,5.363342655885756,12.843069899538927,0.19170579310920216
2012-03-18 18:00:00,18.4,58,101.32,18,18,3,6,1,-3.400000000000002,8.0,0.0,18.05,57.2,101.53099999999999,4.505120543460556,10.3901662910443,0.19156954060980347
2012-03-18 19:00:00,17.1,62,101.3,19,18,3,6,1,-1.2999999999999972,4.0,-0.01999999999999602,18.72,55.7,101.47999999999999,3.659933211290929,8.02842173503316,0.1763204154075761
2012-03-18 20:00:00,12.8,76,101.34,20,18,3,6,1,-4.300000000000001,14.0,0.04000000000000625,18.810000000000002,56.3,101.43599999999999,3.4802458406138963,9.333928552448839,0.14531192503097837
2012-03-18 21:00:00,13.4,76,101.37,21,18,3,6,1,0.5999999999999996,0.0,0.030000000000001137,18.740000000000002,57.4,101.402,3.5907906897753024,10.97674309113986,0.10942272768497162
2012-03-18 22:00:00,12.6,78,101.39,22,18,3,6,1,-0.8000000000000007,2.0,0.01999999999999602,18.270000000000003,59.5,101.378,4.075141442671285,12.756262078768238,0.07465476096032078
2012-03-18 23:00:00,10.6,83,101.37,23,18,3,6,1,-2.0,5.0,-0.01999999999999602,17.330000000000002,62.6,101.35999999999999,4.672151538638193,14.392899483966207,0.04396968653584479
2012-03-19 00:00:00,9.8,86,101.37,0,19,3,0,0,-0.7999999999999989,3.0,0.0,16.14,66.3,101.352,4.943053487246223,15.239203828721942,0.031198290563238307
2012-03-19 01:00:00,10.8,86,101.39,1,19,3,0,0,1.0,0.0,0.01999999999999602,15.0,70.2,101.352,4.698699583690904,14.733182502998732,0.031198290563238307
2012-03-19 02:00:00,10.6,87,101.42,2,19,3,0,0,-0.20000000000000107,1.0,0.030000000000001137,13.790000000000001,74.2,101.35900000000001,4.001791265587531,13.070747662029392,0.03784471195491078
2012-03-19 03:00:00,10.2,88,101.42,3,19,3,0,0,-0.40000000000000036,1.0,0.0,12.63,78.0,101.369,2.9702412921061954,10.53037933262104,0.039567101944337345
2012-03-19 04:00:00,11.2,86,101.49,4,19,3,0,0,1.0,-2.0,0.06999999999999318,11.91,80.8,101.386,2.185024790095686,8.052604823561671,0.05103375789754956
2012-03-19 05:00:00,9.7,90,101.5,5,19,3,0,0,-1.5,4.0,0.010000000000005116,11.17,83.6,101.40599999999999,1.309834595155451,5.12510162500917,0.05274677452606948
2012-03-19 06:00:00,11.3,88,101.56,6,19,3,0,0,1.6000000000000014,-2.0,0.060000000000002274,11.02,84.8,101.42800000000001,1.1820885471624845,4.51663591625507,0.0662989860873947
2012-03-19 07:00:00,9.9,91,101.59,7,19,3,0,0,-1.4000000000000004,3.0,0.030000000000001137,10.67,86.3,101.45,0.8781925883435869,3.6832956257504423,0.08000000000400151
2012-03-19 08:00:00,11.9,88,101.67,8,19,3,0,0,2.0,-3.0,0.0799999999999983,10.6,87.3,101.47800000000001,0.7211102550923736,2.2632326929037063,0.10250203250316584
2012-03-19 09:00:00,13.9,80,101.71,9,19,3,0,0,2.0,-8.0,0.03999999999999204,10.93,87.0,101.512,1.2684636376338827,2.9814239700007032,0.11792653080306995
2012-03-19 10:00:00,15.6,74,101.75,10,19,3,0,0,1.6999999999999993,-6.0,0.04000000000000625,11.51,85.8,101.55,1.8752481317294858,5.094659513211959,0.12788884062380262
2012-03-19 11:00:00,17.8,67,101.75,11,19,3,0,0,2.200000000000001,-7.0,0.0,12.21,83.9,101.58599999999998,2.7040915500608462,7.823753006781091,0.12851286144221735
2012-03-19 12:00:00,19.8,61,101.75,12,19,3,0,0,2.0,-6.0,0.0,13.13,81.3,101.619,3.5333490565686962,10.53090689352082,0.12341888924594126
2012-03-19 13:00:00,18.5,62,101.72,13,19,3,0,0,-1.3000000000000007,1.0,-0.030000000000001137,13.960000000000003,78.7,101.649,3.7375571344572984,11.823235127869719,0.10471654862535767
2012-03-19 14:00:00,17.0,63,101.72,14,19,3,0,0,-1.5,1.0,0.0,14.540000000000003,76.4,101.672,3.7116034270917613,12.465062285355042,0.09016035098266997
2012-03-19 15:00:00,16.3,66,101.71,15,19,3,0,0,-0.6999999999999993,3.0,-0.010000000000005116,15.2,74.0,101.69300000000001,3.3216461782273896,11.850925889754212,0.06717307662026346
2012-03-19 16:00:00,16.6,64,101.66,16,19,3,0,0,0.3000000000000007,-2.0,-0.04999999999999716,15.729999999999999,71.6,101.703,3.04121686171823,11.107554986484617,0.05056349144458832
2012-03-19 17:00:00,15.9,64,101.66,17,19,3,0,0,-0.7000000000000011,0.0,0.0,16.330000000000002,68.9,101.71000000000001,2.252924025941828,8.93743686846394,0.03590109871971373
2012-03-19 18:00:00,13.9,67,101.67,18,19,3,0,0,-2.0,3.0,0.010000000000005116,16.53,66.8,101.71,1.872639254575489,5.9029182989809845,0.03590109871971373
2012-03-19 19:00:00,12.5,68,101.71,19,19,3,0,0,-1.4000000000000004,1.0,0.03999999999999204,16.39,65.6,101.71000000000001,2.1262643297575377,3.74759181934802,0.03590109871971373
2012-03-19 20:00:00,10.6,70,101.8,20,19,3,0,0,-1.9000000000000004,2.0,0.09000000000000341,15.89,65.2,101.715,2.8104764325247538,2.8596814119369,0.04453463072399133
2012-03-19 21:00:00,9.5,69,101.8,21,19,3,0,0,-1.0999999999999996,-1.0,0.0,15.059999999999999,65.4,101.72,3.3563207368915458,3.0623157540948456,0.051207638322874865
2012-03-19 22:00:00,8.8,66,101.83,22,19,3,0,0,-0.6999999999999993,-3.0,0.030000000000001137,13.960000000000003,65.9,101.728,3.4319414654422036,2.6436506745197526,0.06160808028117874
2012-03-19 23:00:00,7.2,69,101.86,23,19,3,0,0,-1.6000000000000005,3.0,0.030000000000001137,12.830000000000002,66.6,101.74199999999999,3.6258485596860184,2.412928142780527,0.07420691791895286
2012-03-20 00:00:00,7.1,65,101.85,0,20,3,1,0,-0.10000000000000053,-4.0,-0.010000000000005116,11.84,66.8,101.755,3.7113040535339064,2.1499353995463073,0.08100068587032087
2012-03-20 01:00:00,6.1,68,101.85,1,20,3,1,0,-1.0,3.0,0.0,10.82,67.0,101.76899999999999,3.750792508849816,2.1602468994693274,0.08438667614883838
2012-03-20 02:00:00,5.7,69,101.85,2,20,3,1,0,-0.39999999999999947,1.0,0.0,9.73,67.5,101.78799999999998,3.4567325612490594,1.9578900207452035,0.07828722047185278
2012-03-20 03:00:00,5.2,70,101.86,3,20,3,1,0,-0.5,1.0,0.010000000000005116,8.66,68.1,101.80799999999999,2.9541684297126025,1.6633299933167685,0.06663332499808666
2012-03-20 04:00:00,5.2,68,101.88,4,20,3,1,0,0.0,-2.0,0.01999999999999602,7.790000000000001,68.2,101.829,2.4830313015433334,1.6193277068656444,0.04909175083739942
2012-03-20 05:00:00,5.0,69,101.92,5,20,3,1,0,-0.20000000000000018,1.0,0.04000000000000625,7.040000000000001,68.3,101.85,1.9850552749089891,1.6363916944846462,0.03559026084378809
2012-03-20 06:00:00,3.2,76,101.97,6,20,3,1,0,-1.7999999999999998,7.0,0.04999999999999716,6.300000000000001,68.9,101.867,1.8873850222521638,2.9230881691192896,0.04762119043056978
2012-03-20 07:00:00,5.5,67,102.0,7,20,3,1,0,2.3,-9.0,0.030000000000001137,5.9,68.7,101.88699999999999,1.5224249662224298,2.9832867780353705,0.05735852160079588
2012-03-20 08:00:00,8.0,60,102.08,8,20,3,1,0,2.5,-7.0,0.0799999999999983,5.82,68.1,101.912,1.3660974424329373,4.012480529547836,0.07983315936088443
2012-03-20 09:00:00,10.6,53,102.09,9,20,3,1,0,2.5999999999999996,-7.0,0.010000000000005116,6.160000000000001,66.5,101.935,2.016156960379938,6.20483682299543,0.09489760563756507
2012-03-20 10:00:00,12.6,50,102.07,10,20,3,1,0,2.0,-3.0,-0.020000000000010232,6.710000000000001,65.0,101.957,2.8703271203431404,8.124038404635936,0.09843779761945262
2012-03-20 11:00:00,14.9,48,102.02,11,20,3,1,0,2.3000000000000007,-2.0,-0.04999999999999716,7.590000000000001,63.0,101.974,3.8457624587184833,9.626352718795719,0.09240009620087869
2012-03-20 12:00:00,16.5,52,101.98,12,20,3,1,0,1.5999999999999996,4.0,-0.03999999999999204,8.67,61.3,101.987,4.681654503366134,9.944847912361386,0.08152027696038867
2012-03-20 13:00:00,20.0,55,101.93,13,20,3,1,0,3.5,3.0,-0.04999999999999716,10.15,59.8,101.994,5.692929337735004,9.61249187255824,0.07183313998522461
2012-03-20 14:00:00,21.5,54,101.83,14,20,3,1,0,1.5,-1.0,-0.10000000000000853,11.780000000000001,58.4,101.989,6.40690599622344,9.299940262651516,0.08171087239044371
2012-03-20 15:00:00,22.5,52,101.78,15,20,3,1,0,1.0,-2.0,-0.04999999999999716,13.530000000000001,56.7,101.975,6.7310309595022035,8.680117766738068,0.10384282995703327
2012-03-20 16:00:00,23.3,49,101.73,16,20,3,1,0,0.8000000000000007,-3.0,-0.04999999999999716,15.539999999999997,54.0,101.951,6.290239352449987,5.696002496878064,0.12965338406756335
2012-03-20 17:00:00,22.0,53,101.72,17,20,3,1,0,-1.3000000000000007,4.0,-0.010000000000005116,17.189999999999998,52.6,101.92299999999999,5.475287917340699,3.40587727318474,0.14697316459580165
2012-03-20 18:00:00,19.7,60,101.74,18,20,3,1,0,-2.3000000000000007,7.0,0.01999999999999602,18.36,52.6,101.889,4.446771612954394,3.40587727318474,0.14594138854043218
2012-03-20 19:00:00,17.5,65,101.79,19,20,3,1,0,-2.1999999999999993,5.0,0.05000000000001137,19.05,53.8,101.85900000000001,3.554730807123142,5.202563470700122,0.12999572642641974
2012-03-20 20:00:00,18.1,66,101.85,20,20,3,1,0,0.6000000000000014,1.0,0.05999999999998806,19.6,55.4,101.837,2.788866755113445,6.257440016136998,0.10687999501120118
2012-03-20 21:00:00,16.0,72,101.89,21,20,3,1,0,-2.1000000000000014,6.0,0.04000000000000625,19.71,57.8,101.824,2.5980548279218643,7.568942389058497,0.08846845012171209
2012-03-20 22:00:00,14.2,77,101.9,22,20,3,1,0,-1.8000000000000007,5.0,0.010000000000005116,19.48,60.3,101.816,2.9865624981832846,9.357706271660005,0.07545418035874792
2012-03-20 23:00:00,14.3,79,101.91,23,20,3,1,0,0.10000000000000142,2.0,0.009999999999990905,18.91,62.7,101.814,3.392622715376428,10.812030336620358,0.07229568913113124
2012-03-21 00:00:00,14.0,82,101.9,0,21,3,2,0,-0.3000000000000007,3.0,-0.009999999999990905,18.16,65.5,101.821,3.580254491264759,11.881357947081064,0.07723700897775046
2012-03-21 01:00:00,12.4,88,101.92,1,21,3,2,0,-1.5999999999999996,6.0,0.01999999999999602,17.15,69.1,101.83500000000001,3.643944748940716,12.758004023618556,0.08154753215311482
2012-03-21 02:00:00,11.8,91,101.93,2,21,3,2,0,-0.5999999999999996,3.0,0.010000000000005116,16.000000000000004,73.3,101.85499999999999,3.2843061164675222,12.311241475443017,0.07735200924075669
2012-03-21 03:00:00,11.4,90,101.93,3,21,3,2,0,-0.40000000000000036,-1.0,0.0,14.940000000000001,77.0,101.876,2.808795708721563,11.025223605694272,0.06397916327654324
2012-03-21 04:00:00,10.6,90,101.95,4,21,3,2,0,-0.8000000000000007,0.0,0.01999999999999602,14.030000000000001,80.0,101.897,2.558232897051188,9.91071249821251,0.046439925353990316
2012-03-21 05:00:00,10.0,92,102.02,5,21,3,2,0,-0.5999999999999996,2.0,0.06999999999999318,13.280000000000001,82.7,101.91999999999999,2.5270975885829174,9.006787563955658,0.04447221354934546
2012-03-21 06:00:00,9.5,94,102.07,6,21,3,2,0,-0.5,2.0,0.04999999999999716,12.42,85.5,101.94200000000001,2.137911753713436,7.4572857737326865,0.058271395690680274
2012-03-21 07:00:00,11.3,91,102.1,7,21,3,2,0,1.8000000000000007,-3.0,0.030000000000001137,11.95,87.4,101.963,1.7437188866199045,5.891613625409968,0.07334090870078934
2012-03-21 08:00:00,13.8,86,102.15,8,21,3,2,0,2.5,-5.0,0.05000000000001137,11.91,88.3,101.988,1.6901347743759847,4.691600058734398,0.09016035098112404
2012-03-21 09:00:00,15.9,77,102.17,9,21,3,2,0,2.0999999999999996,-9.0,0.01999999999999602,12.07,88.1,102.014,1.9905610599357997,5.152130088075212,0.10189319026487557
2012-03-21 10:00:00,18.2,69,102.09,10,21,3,2,0,2.299999999999999,-8.0,-0.0799999999999983,12.49,86.8,102.033,2.743659356892917,7.814516406449715,0.09580651798811665
2012-03-21 11:00:00,20.2,60,102.01,11,21,3,2,0,2.0,-9.0,-0.0799999999999983,13.27,84.0,102.042,3.668196650489997,11.489125293076249,0.0879140994892216
2012-03-21 12:00:00,22.3,54,101.94,12,21,3,2,0,2.1000000000000014,-6.0,-0.07000000000000739,14.319999999999999,80.3,102.043,4.588100551063152,14.537690478354804,0.08654478609431898
2012-03-21 13:00:00,23.8,48,101.85,13,21,3,2,0,1.5,-6.0,-0.09000000000000341,15.559999999999999,76.1,102.035,5.327329954531046,17.2398118061397,0.10069204978054015
2012-03-21 14:00:00,24.7,45,101.77,14,21,3,2,0,0.8999999999999986,-3.0,-0.0799999999999983,16.97,71.6,102.01700000000001,5.720149570693967,18.992396139274074,0.12953335048944178
2012-03-21 15:00:00,25.4,43,101.72,15,21,3,2,0,0.6999999999999993,-2.0,-0.04999999999999716,18.509999999999998,66.7,101.987,5.708171530553497,19.459644852303406,0.15993401417160422
2012-03-21 16:00:00,25.5,40,101.69,16,21,3,2,0,0.10000000000000142,-3.0,-0.030000000000001137,20.11,61.3,101.949,5.1134789201350825,18.51155795112279,0.18168654325563854
2012-03-21 17:00:00,25.2,40,101.68,17,21,3,2,0,-0.3000000000000007,0.0,-0.009999999999990905,21.5,56.2,101.907,4.272652051777059,16.314955647435156,0.19119797767466531
2012-03-21 18:00:00,20.7,49,101.67,18,21,3,2,0,-4.5,9.0,-0.010000000000005116,22.19,52.5,101.85900000000001,3.3481172155239776,12.572014777097314,0.18351203412016068
2012-03-21 19:00:00,17.2,59,101.67,19,21,3,2,0,-3.5,10.0,0.0,22.32,50.7,101.809,3.09221244059604,9.615381196580447,0.1553097263902115
2012-03-21 20:00:00,18.4,54,101.7,20,21,3,2,0,1.1999999999999993,-5.0,0.030000000000001137,22.34,49.2,101.77000000000001,3.063113884050968,7.345444544447428,0.12238373167255238
2012-03-21 21:00:00,16.4,65,101.68,21,21,3,2,0,-2.0,11.0,-0.01999999999999602,21.96,49.7,101.737,3.5544025908409607,8.273787255879414,0.09092732140630042
2012-03-21 22:00:00,18.0,62,101.66,22,21,3,2,0,1.6000000000000014,-3.0,-0.020000000000010232,21.53,50.5,101.70899999999999,3.762697023265102,9.082951062292322,0.0589632654034325
2012-03-21 23:00:00,16.5,63,101.66,23,21,3,2,0,-1.5,1.0,0.0,20.8,52.0,101.69000000000001,3.975480404233385,9.831920802501626,0.03366501646691272
2012-03-22 00:00:00,17.0,60,101.63,0,22,3,3,0,0.5,-3.0,-0.030000000000001137,20.03,53.5,101.67600000000002,3.8807358981397253,9.789450103725502,0.024585451894154276
2012-03-22 01:00:00,15.5,64,101.62,1,22,3,3,0,-1.5,4.0,-0.009999999999990905,19.04,55.6,101.66600000000001,3.612078502899734,9.535897091167232,0.025033311148747642
2012-03-22 02:00:00,15.0,66,101.59,2,22,3,3,0,-0.5,2.0,-0.030000000000001137,17.990000000000002,58.2,101.65599999999999,2.999796289379847,8.270429251254066,0.03306559138658682
2012-03-22 03:00:00,11.0,78,101.56,3,22,3,3,0,-4.0,12.0,-0.030000000000001137,16.57,62.0,101.644,2.5320391431061267,7.688375063113846,0.043512450330385435
2012-03-22 04:00:00,13.2,73,101.54,4,22,3,3,0,2.1999999999999993,-5.0,-0.01999999999999602,15.819999999999999,64.4,101.631,2.2699975526172516,6.883151732874849,0.053218626651328996
2012-03-22 05:00:00,12.8,75,101.59,5,22,3,3,0,-0.3999999999999986,2.0,0.04999999999999716,15.38,66.0,101.623,2.395736954583078,7.333333333333373,0.05271516754527826
2012-03-22 06:00:00,13.7,73,101.57,6,22,3,3,0,0.8999999999999986,-2.0,-0.020000000000010232,14.91,67.9,101.60999999999999,2.189596614295154,6.261877602693303,0.04737556801657437
2012-03-22 07:00:00,14.2,73,101.55,7,22,3,3,0,0.5,0.0,-0.01999999999999602,14.690000000000001,68.7,101.59700000000001,2.133046855764863,6.360468186820576,0.04372896320153866
2012-03-22 08:00:00,15.4,70,101.55,8,22,3,3,0,1.200000000000001,-3.0,0.0,14.429999999999998,69.5,101.586,1.8202869126717185,5.911382616989502,0.039777157046359445
2012-03-22 09:00:00,17.3,64,101.53,9,22,3,3,0,1.9000000000000004,-6.0,-0.01999999999999602,14.51,69.6,101.57300000000001,1.9353150762715445,5.796550698475881,0.0336815148846298
2012-03-22 10:00:00,19.6,59,101.57,10,22,3,3,0,2.3000000000000007,-5.0,0.03999999999999204,14.77,69.5,101.567,2.4207666370616128,5.986094998689425,0.02710063550783382
2012-03-22 11:00:00,20.4,58,101.52,11,22,3,3,0,0.7999999999999972,-1.0,-0.04999999999999716,15.26,68.9,101.55699999999999,3.009318859808554,6.83861584435533,0.02359378450267586
2012-03-22 12:00:00,23.0,50,101.5,12,22,3,3,0,2.6000000000000014,-8.0,-0.01999999999999602,16.06,67.3,101.548,3.872179977451616,9.09273214043934,0.026583202725890303
2012-03-22 13:00:00,23.3,49,101.43,13,22,3,3,0,0.3000000000000007,-1.0,-0.06999999999999318,17.29,64.4,101.535,4.03634873507115,9.890511727015063,0.04527692569631236
2012-03-22 14:00:00,22.8,53,101.4,14,22,3,3,0,-0.5,4.0,-0.030000000000001137,18.25,62.4,101.521,4.096678871693155,9.979979959899715,0.06208417225803053
2012-03-22 15:00:00,21.4,58,101.38,15,22,3,3,0,-1.4000000000000021,5.0,-0.020000000000010232,19.11,60.7,101.5,3.709881699221891,8.994442728707522,0.07102425251265639
2012-03-22 16:00:00,22.2,53,101.33,16,22,3,3,0,0.8000000000000007,-5.0,-0.04999999999999716,19.96,58.7,101.476,3.281666243439844,8.138386408455464,0.08408989898714041
2012-03-22 17:00:00,20.0,61,101.39,17,22,3,3,0,-2.1999999999999993,8.0,0.060000000000002274,20.54,57.5,101.46000000000001,2.5902380842950614,6.519202405202578,0.0836660026568073
2012-03-22 18:00:00,18.2,65,101.48,18,22,3,3,0,-1.8000000000000007,4.0,0.09000000000000341,20.82,57.0,101.453,2.0724649842905234,5.57773351022708,0.07803845206418698
2012-03-22 19:00:00,16.7,62,101.52,19,22,3,3,0,-1.5,-3.0,0.03999999999999204,20.759999999999998,56.8,101.45200000000001,2.1909916577759154,5.329165037789594,0.07699927849963284
2012-03-22 20:00:00,15.1,65,101.58,20,22,3,3,0,-1.5999999999999996,3.0,0.060000000000002274,20.31,57.4,101.453,2.8258528702753916,5.910442735813655,0.07874713399029548
2012-03-22 21:00:00,12.1,73,101.59,21,22,3,3,0,-3.0,8.0,0.010000000000005116,19.48,58.9,101.46000000000001,3.835158985549842,7.70930174097062,0.08793937305838882
2012-03-22 22:00:00,11.0,75,101.61,22,22,3,3,0,-1.0999999999999996,2.0,0.01999999999999602,18.28,61.4,101.471,4.440920825434413,8.514040691051964,0.09960477454254765
2012-03-22 23:00:00,11.3,76,101.62,23,22,3,3,0,0.3000000000000007,1.0,0.010000000000005116,17.08,64.1,101.49,4.5535822284340535,8.42549042423579,0.1086278049145159
2012-03-23 00:00:00,10.4,80,101.67,0,23,3,4,0,-0.9000000000000004,4.0,0.04999999999999716,15.84,66.8,101.517,4.511023535000977,8.791409948858568,0.11700427342847534
2012-03-23 01:00:00,10.3,83,101.7,1,23,3,4,0,-0.09999999999999964,3.0,0.030000000000001137,14.73,69.3,101.549,4.3538105915009755,9.53414914924247,0.1191124585351095
2012-03-23 02:00:00,8.9,85,101.71,2,23,3,4,0,-1.4000000000000004,2.0,0.009999999999990905,13.4,72.5,101.58700000000002,3.8166302763912197,8.797095480264513,0.10066997787282564
2012-03-23 03:00:00,8.8,85,101.72,3,23,3,4,0,-0.09999999999999964,0.0,0.010000000000005116,12.28,74.9,101.61999999999999,3.26863886044321,8.58228148894904,0.08110350040672334
2012-03-23 04:00:00,9.2,82,101.76,4,23,3,4,0,0.3999999999999986,-3.0,0.04000000000000625,11.379999999999999,76.6,101.648,2.635147054720005,8.071899129421626,0.07554248253195653
2012-03-23 05:00:00,8.0,82,101.85,5,23,3,4,0,-1.1999999999999993,0.0,0.0899999999999892,10.510000000000002,78.6,101.681,2.0561290491275614,6.3456021516219385,0.08491171886376013
2012-03-23 06:00:00,6.6,77,101.9,6,23,3,4,0,-1.4000000000000004,-5.0,0.05000000000001137,9.66,79.8,101.713,1.6681326885671406,4.289522117905732,0.1013300438080993
2012-03-23 07:00:00,8.4,69,101.93,7,23,3,4,0,1.8000000000000007,-8.0,0.030000000000001137,9.290000000000001,79.4,101.747,1.464733574560243,5.1033757890681395,0.11195733314433572
2012-03-23 08:00:00,11.3,52,101.93,8,23,3,4,0,2.9000000000000004,-17.0,0.0,9.32,77.1,101.779,1.506135599620441,10.07141168522742,0.11415875885162964
2012-03-23 09:00:00,12.8,49,101.94,9,23,3,4,0,1.5,-3.0,0.009999999999990905,9.47,74.4,101.811,1.7757940321005758,13.451146171733289,0.10938718186265352
2012-03-23 10:00:00,14.5,37,101.93,10,23,3,4,0,1.6999999999999993,-12.0,-0.009999999999990905,9.879999999999999,70.1,101.837,2.383647997875806,17.672640499433676,0.10285372569414658
2012-03-23 11:00:00,14.9,29,101.87,11,23,3,4,0,0.40000000000000036,-8.0,-0.060000000000002274,10.34,64.7,101.854,2.8682941116821783,21.19250391582417,0.09106774035627668
2012-03-23 12:00:00,16.2,28,101.81,12,23,3,4,0,1.299999999999999,-1.0,-0.060000000000002274,11.069999999999999,59.0,101.864,3.349643430443102,22.73519053997324,0.07805980613343914
2012-03-23 13:00:00,16.8,27,101.71,13,23,3,4,0,0.6000000000000014,-1.0,-0.10000000000000853,11.870000000000001,53.2,101.86300000000001,3.6857232065844348,22.763518571999736,0.08014570065568684
2012-03-23 14:00:00,16.6,19,101.66,14,23,3,4,0,-0.1999999999999993,-8.0,-0.04999999999999716,12.61,46.9,101.85300000000001,3.8301290955904284,22.62471608170534,0.09855060741815617
2012-03-23 15:00:00,16.4,20,101.63,15,23,3,4,0,-0.20000000000000284,1.0,-0.030000000000001137,13.45,40.7,101.831,3.622230743002851,20.314472126485978,0.12123897429940063
2012-03-23 16:00:00,15.5,18,101.6,16,23,3,4,0,-0.8999999999999986,-2.0,-0.030000000000001137,14.34,34.8,101.801,2.737476534653251,16.877335229367276,0.1381987296945694
2012-03-23 17:00:00,14.7,25,101.62,17,23,3,4,0,-0.8000000000000007,7.0,0.020000000000010232,14.969999999999999,30.4,101.77000000000001,1.7739159443945334,12.001851708983963,0.14079141388077662
2012-03-23 18:00:00,13.4,26,101.64,18,23,3,4,0,-1.299999999999999,1.0,0.01999999999999602,15.179999999999998,27.8,101.74100000000001,1.3693469652029302,9.319036669336644,0.133869754281756
2012-03-23 19:00:00,11.8,29,101.68,19,23,3,4,0,-1.5999999999999996,3.0,0.04000000000000625,15.080000000000002,25.8,101.715,1.5824032355879987,5.71158666416072,0.11481869766592429
2012-03-23 20:00:00,10.9,30,101.72,20,23,3,4,0,-0.9000000000000004,1.0,0.03999999999999204,14.719999999999999,25.1,101.694,2.064945519862299,4.483302354291564,0.08694826047932612
2012-03-23 21:00:00,10.8,26,101.7,21,23,3,4,0,-0.09999999999999964,-4.0,-0.01999999999999602,14.309999999999999,24.8,101.67699999999999,2.4043710196222614,4.289522117905007,0.06165315167535409
2012-03-23 22:00:00,10.6,24,101.73,22,23,3,4,0,-0.20000000000000107,-2.0,0.030000000000001137,13.75,24.4,101.669,2.5622255950636763,4.141926551201961,0.04557045827140295
2012-03-23 23:00:00,9.9,26,101.78,23,23,3,4,0,-0.6999999999999993,2.0,0.04999999999999716,13.059999999999999,24.3,101.67600000000002,2.5786301272832377,4.08384350554401,0.056607812577754525
2012-03-24 00:00:00,8.4,28,101.8,0,24,3,5,1,-1.5,2.0,0.01999999999999602,12.24,25.2,101.69,2.6310960960531493,3.76533899905096,0.06831300510920069
2012-03-24 01:00:00,7.3,29,101.85,1,24,3,5,1,-1.1000000000000005,1.0,0.04999999999999716,11.33,26.1,101.712,2.6059973565262324,3.446415206816233,0.08107609594510397
2012-03-24 02:00:00,6.2,29,101.86,2,24,3,5,1,-1.0999999999999996,0.0,0.010000000000005116,10.4,27.2,101.738,2.6119384032212056,2.0439612955666004,0.08283853102614358
